0.91	1.36	0.69	0.76	0.98
1.1	0.96	2.71	2.29	1.18
1.54	0.73	1.78	1.36	1.13
2.11	0.92	0.39	0.92	1.14
0.72	3.51	0.85	0.52	1.28
0.87	0.56	1.02	0.36	1.13
0.13	0.41	0.8	0.62	0.37
1.12	1.22	0.57	0.79	1.23
0.67	2.18	0.82	0.84	1.19
1.72	1.71	0.63	0.39	0.88
0.91	0.94	0.92	1.93	1.64
1.18	1.22	1.09	1.01	0.73
1.98	1.63	6.48	4.95	1.55
0.45	0.74	0.77	1.03	0.4
1.64	0.96	2.16	0.81	1.09
0.75	1.73	1.41	1.13	1
2.5	0.94	2.47	0.91	3
0.42	0.29	0.63	0.73	0.4
1.44	1.82	1.47	0.62	0.92
0.78	0.57	0.77	0.66	0.77
1.25	0.91	1.16	1.13	0.89
0.53	1.7	2.81	3.41	1.39
0.91	0.44	1.03	0.21	0.63
0.48	0.35	0.7	0.65	0.4
0.91	0.98	0.77	0.95	0.74
0.91	1.12	2.46	1.79	1.38
0.78	1.58	1.02	1.59	1.16
2.06	1.32	1.02	0.62	1.32
1.16	1.06	5.13	2.41	1.17
0.31	0.54	1.64	0.62	0.63
1.41	0.77	0.54	0.4	0.98
0.7	0.91	0.99	0.93	0.88
0.55	1.86	0.66	0.4	0.89
0.95	1.58	1.16	0.89	0.92
1.92	4.29	4.64	2.42	1.65
0.43	0.88	1.86	0.93	1.18
0.97	1.71	3.11	2.07	1.33
0.67	1.52	0.79	0.68	0.74
7.48	19.09	56.8	11.32	6.16
2.36	0.94	1.17	0.6	1.15
3.44	4.74	1.93	0.7	1.41
4.89	0.85	0.61	0.53	0.72
0.66	0.85	1.05	1.05	1.46
0.64	1.29	2.22	1.13	0.91
0.62	0.4	0.96	0.48	0.4
0.64	0.83	3.32	4.82	1.07
1.86	6.4	3.05	0.13	5.4
0.84	0.56	0.88	0.44	0.52
0.23	0.63	0.44	0.12	1.89
0.91	2.82	1.56	1.02	1.62
0.94	1.43	2.63	0.92	0.96
0.91	0.78	0.83	0.54	0.74
2.05	2.77	2.8	1.96	1.21
0.91	1.3	1.42	0.76	1.24
1.95	0.84	0.87	0.53	0.93
0.91	0.32	0.5	0.15	0.45
0.87	0.58	0.53	0.93	0.98
0.73	1.55	1.12	0.76	1.04
2.04	2.14	0.76	0.68	1.3
0.31	1.68	0.56	0.39	0.51
1.34	2.57	0.91	0.46	0.77
0.79	1.22	0.9	0.69	0.75
1.93	1.21	4.69	2.7	0.79
1.57	0.9	1.17	2.22	0.76
2.44	0.44	1.57	3.41	1.8
3.66	2.65	2.35	1.17	0.91
0.53	1.49	0.48	0.56	1.18
3.22	2.18	2.92	1.11	1.28
0.97	1.05	0.61	0.43	0.53
1.24	1.32	4.3	2.46	1.15
1.56	1.16	1.52	0.49	0.84
1.31	2.19	4.59	1.71	2.82
1.5	1.68	1.56	1.29	2.29
0.39	2.48	2.45	2.6	1.65
1.7	2.32	5.49	4.37	0.83
1.06	1.17	1.64	1.47	0.95
4.59	4.36	0.77	0.15	1.5
0.39	1.21	0.92	0.17	2.9
1.64	1.73	3.14	1.1	1.27
1.66	2.02	2.56	0.86	1.39
1.86	1.55	2.01	1.02	1.43
1.7	1.62	2.95	2.57	1.07
1.78	1.18	3.56	1.24	2.21
0.88	1.46	1.03	0.55	1.12
2.83	2.16	10.82	4.14	6.98
1.19	1.07	1	0.87	0.53
0.62	1.41	1.74	0.58	0.96
0.47	0.42	0.56	0.39	0.43
2.05	1.87	2.61	1.23	1.7
1.64	1.73	0.67	1.13	0.61
2.67	1.94	12.07	2.21	2.71
1.19	1.01	1.01	0.67	0.19
1.6	6.08	1.03	0.65	2.47
0.86	1.45	1.57	0.51	0.78
1.08	0.49	0.47	0.93	0.68
1.97	0.76	4.7	1.82	1.47
1.07	0.92	1.22	0.6	0.23
0.84	0.44	4.19	3.31	0.93
0.51	1.38	1.31	1.32	0.5
2.44	2.22	0.99	0.5	1.02
1	1.83	1.42	0.6	1.9
1.95	2.27	1.05	0.45	1.33
1.71	2.92	1.24	0.48	1.22
1.6	2.48	1.15	0.52	1.73
0.91	0.19	2.84	5.84	0.37
2.13	4.08	0.99	0.62	0.8
2.18	3.45	2.67	1.66	1.37
1.15	1.07	0.91	0.89	1.7
2.06	3.5	4.68	3.4	1.66
2.49	0.95	4.58	2.3	1.29
1.28	0.96	2.13	1	0.93
1.17	0.39	1.19	1.83	1.55
3.17	1.22	1.79	0.56	1.14
1.64	2	5.33	1.1	2.66
0.81	0.48	0.73	0.73	0.87
0.91	1.08	1.22	0.64	0.78
2	1.17	1.24	1.28	1.51
0.62	1.42	0.69	0.56	0.92
1.97	1.92	1.42	1.13	1.6
2.03	6.17	9.08	1.87	4.9
1.71	2.06	1.53	1.03	1.32
0.91	1.39	1.78	0.58	1.13
2.52	1.18	7.86	1.79	3.09
2.68	0.65	3.18	0.58	1.45
1.4	0.46	5.02	0.63	1.77
1.99	1.95	1.29	0.8	1.07
1.05	1.7	0.51	0.16	1.36
1.44	0.53	1.36	1.47	0.95
0.85	0.83	0.64	0.66	0.92
0.76	1.03	2.02	0.59	1.05
2.06	4.1	1.33	1.2	2.34
1.15	0.64	7.35	1.67	1.82
1.8	1.17	1.17	0.48	0.97
1.71	1.21	1.82	0.57	1.18
0.91	1.81	4.03	1	2.09
0.58	1.76	0.57	0.16	1.39
4.84	4.55	15.16	5.09	6.91
1.76	2.96	3.52	1.14	2.89
2.47	3.34	6.91	1.88	3.97
2.15	2.5	2.45	1.28	1.79
1.05	2.09	2.74	1.05	2.86
0.75	3.33	1.44	1.09	1.03
2.36	2.56	1.41	0.84	1.61
1.29	0.73	0.28	0.44	0.76
1.94	1.38	3.76	3.26	1.82
1.1	3.96	2.96	2.67	1.43
1.51	1.75	0.89	0.48	0.61
1.66	1.82	1.19	1.31	1.25
1.18	2.55	2.34	0.86	1.71
1.19	1.07	1.02	0.64	1.28
0.69	1.18	1.13	0.85	0.82
1.31	0.81	0.76	0.7	0.98
1.22	0.72	1.11	0.5	0.81
0.77	0.59	0.55	0.39	0.7
0.66	0.91	1.38	1.02	1.41
1.58	1.7	2.05	1.26	1.78
0.62	0.49	0.59	0.97	0.37
0.93	0.8	0.35	0.37	1.14
2.19	2.43	1.01	1.15	0.74
1.4	1.78	1.42	0.7	1.31
0.85	1.1	0.46	0.38	1.01
0.92	0.74	0.85	1	0.84
0.7	2.31	5.26	2.27	1.32
1.5	1.04	0.71	0.33	0.58
2.78	2.12	5.26	0.77	1.78
1.53	1.36	3.05	0.7	1.75
2.21	1.96	2.48	0.86	2.1
0.67	1	0.92	0.33	2.33
2.25	2.6	0.55	0.28	0.82
1.05	0.89	3.07	0.6	0.68
0.47	0.57	3.06	1.01	0.75
2.65	1.53	6.31	2.98	4.94
0.51	0.52	1.44	0.97	0.82
4.29	6.47	14.75	4.68	5.56
1.76	1.9	2.07	1.01	1.11
0.94	0.97	1.18	1.2	1.55
1.87	1.88	1.13	0.87	1.41
1.62	2.21	0.75	0.25	1.93
0.49	0.56	0.47	0.87	0.39
1.21	1.62	1.7	0.71	1.3
1.44	0.45	2.17	1.02	2.11
0.64	4.22	4.04	1.34	5.71
1.99	0.47	1.52	0.87	0.9
2.28	2.23	0.75	0.66	1.07
3.65	1.52	1.51	0.76	1.16
0.36	0.69	0.69	0.35	0.78
0.66	0.6	0.7	0.86	0.48
0.91	1.65	1.67	1.79	1.84
1.36	0.99	1.01	0.82	0.56
0.93	1.05	1.29	0.62	0.95
0.55	1.05	0.9	0.96	0.97
2.53	3.05	4.58	2.91	1.75
1.02	0.4	1.21	1.46	2.33
0.58	1.41	0.68	0.38	0.89
0.85	1.67	0.34	0.51	0.57
2.51	2.65	1.22	1.7	1.7
1.81	1.92	1.08	1.09	1.76
1.01	2.99	4.28	2.35	0.84
1.55	1.83	1.63	1.04	1.08
1.11	0.44	1.61	3.84	1.07
1.49	0.36	1.6	0.83	1.16
0.91	1.38	0.63	0.46	0.76
0.63	0.35	2.39	2.06	0.41
0.88	0.17	0.47	0.15	0.67
0.92	2.7	1.93	0.92	2.82
0.99	1.29	2.9	0.68	1.02
0.53	1.16	5.44	2.07	2.02
1.16	0.83	1.87	1.61	1.6
0.84	1.08	2.02	2.29	1.78
0.76	1.8	1.25	0.52	1.31
2.4	1.29	3.2	1.56	1.85
1.48	0.98	0.91	0.25	0.72
0.58	0.82	0.97	0.47	0.92
0.74	1.08	1.22	2.3	0.89
2.82	3.52	1.83	1.31	3.31
0.87	0.77	0.9	0.49	0.94
1.76	1.1	1.21	0.77	1.08
1.2	1.03	0.78	1.26	1.44
0.99	1.05	0.75	0.76	0.85
0.99	0.84	0.81	0.25	0.73
0.83	0.8	1.24	1.09	1.11
1.38	0.94	1.36	0.51	1.37
0.88	2.14	1.23	0.98	1.81
0.92	1.22	2.17	0.9	1.56
0.94	0.82	3.58	2.83	1.26
0.57	0.72	2.92	1.96	0.73
0.83	1.18	1.4	1.19	1.65
0.65	1.12	1.37	0.63	1.02
1.47	1.24	2.4	1.69	1.96
0.98	1.21	1.65	1.71	0.88
0.19	2.19	0.63	0.36	1.32
0.91	2.94	4.01	2.73	3.2
0.91	5.32	2.11	0.95	2.2
0.87	3.08	0.66	0.81	0.83
1.72	2.96	4.41	2.17	3.75
1.21	1	1	1.41	1.44
0.64	1.15	0.46	0.84	1.62
2.05	2.64	1.59	2.38	1.67
0.89	0.48	0.64	0.39	0.96
0.95	2.83	2.3	2.6	1.16
1.69	1.4	0.85	0.66	1.29
0.86	0.86	1.52	1.77	1.07
1.39	1.42	1.3	0.8	1.76
1.67	3.55	2.91	0.75	1.71
1.89	1.74	1.45	1.14	1.18
1.39	0.32	2.96	1.75	0.8
1.46	1.18	0.58	1.23	1.49
1.57	1.04	0.79	0.58	1.65
0.83	1.34	1.62	0.79	1.32
1.31	0.8	1.09	0.97	1.33
2.78	2.36	0.9	0.4	2.31
2	1.5	8.79	4.53	1.21
1.71	3.24	1.03	0.86	0.89
1.54	1.29	0.59	0.81	1.26
1.42	1.27	2.75	1.61	1.15
2.86	2.62	6.95	4.39	2.73
1.37	0.6	1.31	1.67	1.03
1.25	1.07	1.12	0.54	0.94
1.38	1.79	1.68	0.54	1.65
0.92	1.22	0.91	0.66	0.81
1.62	1.53	1.12	1.05	1.17
0.69	0.98	0.63	0.48	0.82
2.04	2.25	3.09	3.48	4.21
1.44	0.68	1.85	0.6	1.42
1.82	1.14	0.95	1.36	1.61
1.97	1.21	2.16	1.58	2.64
1.44	0.74	0.87	1.26	1.44
0.27	0.24	0.25	0.43	0.7
2.11	1.28	3.53	2.34	1.79
1.76	1.3	1.12	0.83	1.44
1.38	1.33	1.79	0.96	1.06
0.8	1.22	1.5	1.12	1.04
0.48	0.77	0.82	0.25	0.79
1.65	0.77	2.28	1.6	1.89
1.3	1.21	0.81	0.86	0.97
2.02	4.47	2	0.94	2.34
1.54	1.55	2.36	1.22	1.54
1.53	1.36	1.44	0.77	1.73
0.99	0.47	2.77	1.87	1.03
0.39	0.5	1.39	0.88	0.62
1.71	2.34	6.66	1.38	2.13
1.84	1.35	0.98	0.97	1.15
0.88	0.75	1.38	0.9	0.6
1.14	0.45	1	2.17	0.8
0.36	0.68	1.2	1.17	1
1.76	1.65	2.1	0.25	1.71
1.97	1.65	2.31	1.19	1.08
1.28	2.27	2.44	1.67	1.16
1.57	0.89	8.68	4.15	2.27
0.91	1.01	2.54	0.69	1.81
2.17	3.65	3.2	0.86	1.98
3.32	3.3	4.96	1.64	1.7
0.91	3.24	2.55	1.45	2.09
0.81	3.19	2.43	0.88	1.1
2.01	2.71	2.23	0.6	1.42
0.94	2.04	2.96	1.02	2.01
0.91	2.98	2.19	0.39	1.9
0.91	2.98	0.14	0.04	1.67
0.81	2	1.72	0.33	0.46
1.28	2.31	1.87	0.38	0.71
0.95	0.73	0.72	0.92	0.61
0.61	1.86	1.7	0.87	1.71
1.86	1.31	1.5	1.37	0.85
0.84	2.16	8.49	5.5	1.8
2.69	3.22	5.18	1.19	2.28
0.91	1.92	5.1	3.31	1.53
1.13	1.25	1.25	0.95	0.88
0.94	0.84	0.78	0.61	0.73
1.34	1.21	0.7	1.11	0.65
1.15	1.68	1.34	1.47	1.1
3.52	1.96	0.41	0.9	1.25
0.97	1.09	1.02	1.54	0.82
2.5	0.94	2.15	1.07	1.31
1.99	1.23	3.85	1.8	0.86
1.91	3.5	6.76	1.77	5.32
1.51	1.52	4.53	2.68	1.19
1.25	1.52	1.73	0.61	0.92
1.71	0.66	3.06	1.05	1.59
1.01	0.48	1.82	3.69	1.45
1.16	0.47	0.41	0.46	1.14
1.83	1.78	2.52	0.82	1.53
1.68	1	5.65	2.62	0.88
1.75	1.01	1.75	1.47	1.4
0.91	1.52	2.28	0.83	1.66
3.08	6.04	9.11	5.27	6.75
0.91	1.95	2.54	0.99	1.57
0.4	0.72	1.54	0.7	0.95
1.92	0.57	3.13	0.85	1.42
0.89	1.06	1.41	0.79	1.1
0.91	1.02	4.25	1.24	2.43
2.68	2.47	1.99	0.21	1.56
1.3	1.1	0.77	0.26	1.12
1.05	0.58	0.96	1.06	0.62
0.92	1.3	2.05	1.17	1.39
0.61	0.43	2.17	2.9	1.42
2.48	4.09	7.74	4.36	4.67
0.91	0.69	0.62	0.37	1.42
1.11	0.74	0.53	0.21	0.5
0.4	0.79	0.7	0.38	0.6
0.48	0.81	0.53	0.93	0.6
0.69	0.96	0.78	1.13	1.29
1.05	1.23	1.6	2.01	1.3
1.97	2.69	0.96	1.06	1.32
0.67	1.21	1.32	0.68	1.4
1.29	1.25	0.5	0.77	1.29
1.12	1.73	3.84	3.02	1.21
1.3	1.29	1.29	0.59	1.39
0.97	1.92	1.23	0.85	1.03
0.91	0.78	1.35	0.8	2
1.32	1.3	2.08	1.17	1.5
1.12	0.84	1.53	1.09	1.22
1.17	8.43	4.53	2.91	2.92
1.25	0.75	3.26	2.45	1.21
1.25	2.02	2.33	2.11	1.93
2.19	1.38	1.48	2.03	1.39
1.59	2.16	4.13	2.42	2.75
1.01	1.29	1.87	0.77	1.2
0.71	1.2	0.94	0.44	1.03
1.15	4	1.93	1.53	1.57
1.71	1.84	0.73	0.56	1.4
1.16	3.22	1.84	1.61	1.68
1.09	1.66	1.08	0.52	1.44
1.05	2.6	1.08	1.51	0.38
1.48	1.11	0.94	0.69	1.1
1.52	1.69	1.32	0.61	1.07
1.4	0.64	2.21	1.17	1.28
1.94	1.69	3.14	1.61	2.04
2.77	4.19	7.57	1.49	2.6
0.95	0.83	0.93	0.45	1.63
0.64	0.65	0.73	0.8	0.81
1.77	1.36	3.03	3.47	1.96
1.52	1.76	2.18	1.31	0.77
1.36	1.09	1.72	1.04	1.19
1.74	2.05	9.24	2.48	1.51
1.09	1.43	1.44	0.6	1.25
0.8	0.54	0.53	0.49	0.78
1.51	0.7	1.1	1.2	1.01
1.29	0.53	1.77	0.61	1.01
1.01	0.84	1.1	1.11	1.44
0.98	0.64	2.94	1.28	1.31
1.19	1.62	0.86	0.73	1.26
1.05	1.25	0.85	0.52	1.06
1.13	1.76	2.23	1.36	1.29
1.38	1.57	1.52	0.68	1.24
1.49	2.28	1.13	0.56	1.1
2.11	1.06	2.71	1.68	0.83
2.9	11.71	25.7	8.18	5.79
2.01	2.58	0.91	0.63	0.97
1.91	1.22	2.53	1.42	1.03
2.41	1.2	2.33	1.13	1.98
0.97	1.08	3	1.61	1.13
0.89	1.51	0.86	0.58	0.64
1.8	1.23	0.86	0.47	1.04
1.86	1.23	1.91	1.16	1.73
1.23	1.74	1.06	0.84	1.35
3.27	9.1	8.27	1.46	3.63
1.19	0.73	1.57	1.32	1.57
1.96	1.58	2.61	1.06	0.95
0.98	0.67	1.87	1.29	1.73
3.26	3.35	3.36	1.47	2.62
0.83	1.39	0.85	0.46	0.86
1.49	0.68	1.36	1.05	1.02
0.91	0.81	2.97	1.88	2.11
1.67	1.91	1.4	1.41	1.72
2.07	1.4	3.97	2.19	1.41
0.18	0.38	0.36	0.12	0.77
1.73	2.24	1.17	0.54	0.71
1.16	1.49	1.36	0.64	1.13
0.54	0.36	1.03	0.48	0.9
1.34	0.91	3.05	6.62	2.16
3.13	4.3	1.97	0.56	0.7
1.75	2.06	2.6	1.98	2.53
0.83	0.73	0.6	0.54	0.77
1.04	1.12	1.92	1.13	1.14
0.47	0.96	3.42	1.17	0.39
1.19	0.61	0.24	0.29	0.58
1.14	1.43	1.72	0.74	0.71
2.44	4.48	0.56	0.84	0.84
1.21	0.76	1.74	0.76	1.71
1.51	1.51	0.69	0.53	0.81
1.31	1.74	1.79	1.28	0.9
0.93	1.3	1.58	1.76	1.34
1.71	1.25	1.19	1.18	0.87
1.48	1.42	1.81	0.75	1.26
1.51	1.56	1.71	1.22	1.32
1.27	1.7	0.95	0.71	1.26
1.61	1.73	1.11	1.19	1.03
2.19	2.14	1.24	0.8	1.7
0.62	1.67	1.18	1.59	0.77
1.07	0.76	0.38	0.72	0.74
2.27	0.62	6.07	6.55	1.09
1.61	1.76	1.76	1.13	1.79
0.56	1.79	1.35	1.2	0.65
0.89	0.54	1.22	0.8	1.14
0.16	0.76	0.28	0.32	0.44
1.28	0.79	1.1	1.17	1.43
0.56	1.47	1.41	1.03	0.87
1.35	0.51	4.36	1.4	2
1.04	1.06	1.5	1.29	1.72
2.55	3.29	2.48	1.35	1.71
0.52	0.55	0.34	0.52	0.38
0.91	1.23	2.98	1.24	1.28
1.02	0.57	1.83	2.52	1.1
0.25	0.91	0.64	0.86	0.67
0.46	0.89	1.06	1.05	1.12
1	1.6	0.87	1.05	1.06
1.3	1.25	3.96	2.07	1.57
1.75	1.65	1.46	0.79	1.85
0.88	0.79	1.6	1.72	0.88
1.79	2.3	1.28	0.73	1.73
0.94	0.99	1.36	1.77	0.77
0.51	1.14	1.67	1.8	0.98
1.19	1.1	1.07	0.6	0.96
0.91	2.88	1.03	1	1.36
0.55	1.9	1.42	0.74	1.37
0.55	0.41	0.61	0.38	0.74
0.28	0.42	0.36	0.36	0.65
1.86	4.93	3.29	0.84	5.03
1.66	1.05	0.88	0.51	0.56
2.03	2.11	2.56	0.84	2.45
3.12	2.81	0.99	0.79	0.38
3.38	2.23	2.47	1.1	0.37
2.17	1.86	3.22	1.96	0.97
1.56	1.77	0.58	0.69	1.23
2.55	1.76	0.51	0.64	1.52
2.1	0.8	2.85	5.78	2.18
1.12	2.24	0.52	0.65	0.93
2.67	4.64	1.86	5.97	3.54
0.45	0.43	0.5	0.24	0.4
2.29	1.1	2.47	1.2	1.81
0.04	0.24	0.56	0.53	0.25
1.97	1.81	1.45	0.82	1.13
1.29	1.3	5.36	3.79	1.57
3.66	10.79	31.9	15.31	5.17
3.02	3.99	2.15	2.23	2.07
1.67	0.81	2.22	1.36	1.16
1.89	1.31	1.38	0.84	1.5
1.67	4.88	4.6	2.28	3.31
0.3	1.45	1.24	0.76	1.65
0.69	0.4	0.93	0.52	1.65
0.44	0.96	1.55	0.86	0.83
0.91	5.31	2.87	1.06	1.2
0.78	1.04	0.81	0.34	0.63
3.6	7.11	4.54	6.3	3.62
1.08	0.71	1.62	6.74	1.18
1.23	1.28	0.83	0.51	1.33
1.07	3.38	4.31	1.76	3.02
0.46	0.68	1	0.56	0.44
0.13	0.16	0.23	0.17	0.28
1.84	0.6	0.34	0.33	0.79
0.45	0.73	0.39	0.35	0.61
1.86	2.1	4.51	1.7	2.04
3.92	1.79	9.08	0.81	3.1
2.1	8.24	2.07	2.07	3.87
1.16	1.13	1.18	1.44	1.24
2.29	2.22	2.87	1.43	1.11
1.54	3.64	1.53	1.98	1.67
1.15	1.8	2.01	0.97	1.78
2.69	0.57	3.13	0.97	1.27
1.89	1.94	2.2	0.69	2.22
2.35	3.45	10.11	2.98	2.26
1.19	0.82	1.25	0.72	1.58
2.06	0.85	2.25	1.8	2.01
1.74	1.82	3.46	0.83	2.4
0.67	0.87	1.25	1.11	1.33
2.09	1.76	1.04	1.56	1.73
0.91	1.8	1.32	0.74	1.67
2.04	0.54	1.81	1.58	1.99
0.62	0.48	0.71	1.15	0.66
2.1	1.28	2.02	0.97	1.31
1.59	1.32	0.88	0.84	1.79
0.55	0.95	1.49	1.24	0.96
1.05	0.51	0.8	1.55	1.04
3.08	2.18	5.08	1.52	2.34
0.91	1.31	2.56	1.24	2.07
1.72	2.21	2.25	2.6	1.33
3.64	0.93	0.8	0.87	0.95
1.03	1.12	0.54	1.67	0.9
0.86	0.91	3.26	0.41	2.43
1.91	3.41	3.38	1.21	1.7
1.04	1.07	0.63	0.55	1.21
0.83	1.01	1.14	0.83	1.33
1.82	3.15	3.91	2.65	1.42
1.45	1.26	2.05	1.05	1.28
0.82	0.66	1.58	1.15	0.99
0.72	1.16	0.63	0.43	1.36
0.94	0.77	1.68	1.08	1.7
1.75	2.79	3.2	1.65	2.76
0.25	0.35	1.12	0.69	0.43
0.91	0.92	2.57	0.53	1.78
2.42	4.91	9.63	3.54	4.14
1.68	1.44	1.13	0.8	1.13
1.05	1.13	2.24	0.99	1.46
3.23	6.12	4.1	2.81	2.91
0.74	0.69	1.09	0.33	0.8
0.91	1.46	1.49	0.55	1.63
2.11	0.85	0.74	1.44	1.4
1.17	1.5	0.89	0.77	1.41
2.07	3.73	2.95	1.61	1.66
0.59	4.01	2.47	2.72	1.86
1.91	1.2	0.77	0.73	1.62
1.36	1.24	1.04	0.8	0.8
1.43	2.31	1.44	0.6	0.88
0.91	0.94	1.59	2.3	0.95
0.91	0.63	0.52	0.65	0.82
0.91	1.33	1.47	1.14	1.61
1.79	1.03	1.8	0.7	1.39
0.99	2.21	1.6	0.3	0.82
0.63	0.54	0.61	0.87	0.65
0.14	0.21	0.14	0.11	0.31
1.43	1.72	2.01	1.93	0.71
0.53	0.39	0.58	0.29	0.39
1.91	1.34	2.37	1.98	1.13
1.03	1.2	2.16	0.79	2.78
0.68	1.14	2.41	0.87	2.25
0.52	0.75	0.57	0.4	0.64
1.93	0.55	1.12	1.01	1.2
6.21	6.39	4.56	3.08	7.19
1.76	2.36	1.77	0.68	1.14
0.91	7.91	6.49	1.58	4.22
0.65	1.84	2	2.09	1.92
1.15	1.28	1.69	1.04	0.95
0.91	0.51	1.84	1.01	1.03
0.72	0.99	2.05	2.18	1.56
1.05	1.72	3.33	1.26	1.23
0.91	0.35	0.63	0.46	0.49
1.24	1.5	1.3	0.34	0.9
1.63	1.42	3.09	1.12	1.04
0.69	1.2	0.75	0.65	0.88
1.38	0.74	1.26	0.6	1.17
0.72	1.33	1.7	0.79	1.45
1.84	1.16	0.94	0.65	1.62
0.64	0.9	2.26	1.72	1.56
2.26	4.1	1.29	0.83	0.78
1.75	1.61	1.35	0.68	0.88
0.4	0.71	0.63	0.79	0.56
0.73	0.34	0.66	0.22	0.49
1.03	0.24	1.74	1.3	0.31
1.86	0.66	1.01	0.39	0.69
1.41	1.87	1.72	0.29	1.35
1.17	1.33	1.72	0.75	1.51
1.38	1	1.02	0.68	1.52
0.64	1.17	1	0.62	1.3
0.91	4.01	2.48	0.83	2.5
0.89	1.44	1.45	0.68	1.44
0.91	0.95	4.93	1.95	2.07
0.3	1.26	2.5	1.11	1.49
2	1.64	0.94	1.04	1.2
0.75	1.14	1.18	0.65	1.07
1.41	0.92	0.89	0.77	0.9
1.93	1.29	1.91	1.01	1.38
2	1.34	1.28	0.86	1.66
0.91	1.11	1.78	1.51	1.11
0.91	2.55	0.88	0.58	0.83
1.89	0.81	0.9	1.15	1.51
1.24	0.71	1.11	1.38	1.19
1.65	0.85	1.12	0.75	1.24
0.91	1.86	2.74	0.61	2.15
0.52	0.73	1.82	0.64	0.76
1.42	0.84	0.85	0.64	1.16
0.91	4.34	2.63	4.47	4.5
1.65	1.75	2.65	1.08	2.12
0.83	1.27	1.47	0.86	1.06
1.4	12.71	1.9	0.85	2.54
1.38	1.56	2.8	1	1.58
0.7	2.17	2.76	1.28	3.21
0.91	1.44	0.65	0.68	0.81
1.39	2.85	4.05	1.34	1.98
1.61	2.95	3.08	1.87	3.12
1.47	1.07	1.02	0.77	1.07
0.91	5.33	1.39	0.98	2.31
0.91	1.2	0.8	0.68	1.52
1.18	0.32	1.31	0.96	0.46
1.61	1.39	3.38	1.9	1.76
1.28	0.79	1.02	0.78	1.02
0.91	0.87	6.88	5.1	2.35
1.88	3.49	0.85	0.26	0.53
0.91	0.6	1.33	1.01	0.82
2.14	2.44	3.7	3.27	1.58
0.91	1.3	1.79	1.65	1.71
0.91	2.16	1.36	1.39	1.73
1.79	2.09	1.06	0.82	1.04
0.91	0.43	1.12	0.35	0.41
0.94	1.09	0.76	0.69	0.85
0.91	0.59	2.43	1.16	4.03
0.37	1.68	1.48	0.69	1.21
1.02	1.37	2.38	0.9	1.54
0.91	3.12	5.23	1.34	3.11
0.91	0.8	2.67	1.48	1.26
0.55	1.65	0.95	0.79	0.89
0.91	1.19	1.56	0.69	0.82
0.91	9.12	22.76	6.82	2.96
0.9	1.47	0.83	0.62	0.99
0.58	2.12	2.6	0.82	1.43
0.91	1.97	2.85	1.21	1.67
0.91	2.05	1.94	0.87	1.36
0.39	2.97	1.83	0.77	2.75
0.44	2.11	1.51	1.31	1.77
0.81	1.65	1.19	0.69	1.55
1.48	2.03	1.06	0.8	1.97
0.96	0.7	1.15	0.39	1.61
1.52	2.88	2.86	1.66	1.76
2.4	1.84	1.88	1.52	2.24
1.45	2.18	2.68	1.46	0.89
2.21	0.94	2.38	0.98	1.86
0.55	1.01	1.2	0.74	0.8
0.83	1.71	1.95	0.79	2.62
1.9	0.54	1.67	1.1	0.55
1.13	1.08	1.12	0.97	2.05
0.44	4.86	2.51	0.93	2.15
2.13	3.38	1.72	1.06	2.1
0.91	1.19	3.74	1.11	3.23
1.41	1.08	0.77	0.94	2.1
2.14	3.98	2.9	1.4	3.05
1.31	0.87	1.46	1.03	0.43
0.91	2.23	2.16	1.14	1.45
0.91	1.68	1.86	0.75	1.41
1.84	2.47	1.75	0.64	2.27
1.66	1.4	1.25	0.88	1.02
0.91	1.77	0.94	0.89	1.54
0.91	0.5	0.56	0.4	0.59
0.91	1.07	0.77	1.08	1.37
1.36	1.92	1.19	0.53	1.81
0.91	2.86	1.4	0.76	1.72
0.91	13.09	3.26	0.99	5.29
0.91	5.79	2.98	2.22	2.08
2.13	0.73	0.76	0.55	1.39
0.91	1.19	1.38	0.8	1.86
1.19	1.08	1.89	1.17	2.19
0.91	1.09	0.95	1.25	1.22
1.38	4.74	1.98	2.02	1.86
0.85	0.98	0.62	0.67	1.07
0.86	10.63	2.79	2.09	3.69
0.91	0.84	1.15	0.97	1.97
0.75	3.42	3.19	1.01	1.89
1.33	1.09	2	0.88	1.97
0.91	3.63	2.78	0.85	1.89
1.67	2.32	3.09	1.46	2.71
0.91	1.22	5.49	2.22	2.29
1.85	0.89	1.61	0.97	1.83
0.74	2.64	2.02	1.36	1.81
0.88	2.18	1.09	0.69	1.6
0.91	2	1.25	0.89	1.34
1.53	0.85	0.32	0.35	1.58
0.91	6.49	1.55	1.04	1.34
0.91	0.7	0.88	7.11	3.4
0.72	0.82	0.51	0.56	1.26
0.91	0.73	1.28	1.21	1.91
1.74	2.96	12.37	6.59	5.65
2.12	1.77	2.54	1.07	1.95
1.25	0.84	1.47	0.82	1.39
1.3	4.07	1.36	0.66	1.83
1.31	0.74	3.62	1.48	1.05
0.53	0.69	0.98	0.55	0.79
0.91	0.86	0.66	0.45	1.01
0.91	0.49	0.33	0.26	0.84
1.14	0.72	0.2	0.14	0.82
0.41	3.34	3.4	0.99	4.39
0.45	2.43	2.28	1.33	2.39
1.56	1.67	0.97	0.77	1.11
0.91	2.83	3.36	2.29	3.37
0.91	1.06	0.79	0.58	1.13
1.09	0.44	1.46	1.73	1.21
